LEVEL	WORD	POS	SEMANTIC_GROUP	RUSSIAN_TRANSLATION	DEFINITION	EXAMPLE_SENTENCE
B1	client	noun	business	клиент (деловой)	A person who pays for professional services.	The lawyer met with her client to discuss the case.
B1	diversify	verb	business	диверсифицировать	To develop a wider range of products or activities.	The company decided to diversify its product range to attract new customers.
B1	deal	noun	business	сделка	An agreement or arrangement, especially in business.	They signed a deal worth several million euros.
B1	expenditure	noun	business	расходы	The total amount of money spent by a person or organisation.	The government planned to reduce public expenditure by ten percent.
B1	franchise	noun	business	франшиза	A licence to use a company's name and methods in exchange for fees.	He bought a franchise to open a branch of the popular café chain.
B1	trademark	noun	business	товарный знак	A legally registered symbol or name used to identify a company's products.	The company registered its trademark to prevent others from copying the logo.
B1	loss	noun	business	убыток	Money that is lost when a business spends more than it earns.	The company made a loss in the first year but recovered quickly.
B1	disagree	verb	language	не соглашаться	To have a different opinion from someone else.	She disagreed with his interpretation of the data.
B1	convince	verb	language	убеждать	To make someone believe that something is true.	He tried to convince her that his plan was the best option.
B1	complain	verb	language	жаловаться	To say that you are unhappy or not satisfied with something.	She complained to the manager about the noisy neighbours.
B1	refuse	verb	language	отказываться	To say that you will not do or accept something.	He refused to answer any questions about his personal life.
B1	promise	verb	language	обещать	To tell someone that you will definitely do something.	She promised to call him as soon as she arrived safely.
B1	warn	verb	language	предупреждать	To tell someone about a possible danger in advance.	The weather service warned people to stay indoors during the storm.
B1	admit	verb	language	признавать	To confess that something is true, especially something bad.	He admitted that he had made a mistake in the report.
B1	deny	verb	language	отрицать	To say that something is not true.	She denied taking the money and said she had nothing to do with it.
B1	interrupt	verb	language	прерывать	To stop someone speaking by saying or doing something yourself.	He interrupted her mid-sentence to add an important point.
B1	respond	verb	language	отвечать/реагировать	To say or do something as a reaction to something else.	She didn't respond to his message for three days.
B1	phrase	noun	language	фраза	A small group of words that form part of a sentence.	He learned several useful phrases before his trip to Italy.
B1	grammar	noun	language	грамматика	The rules that describe how words are combined in a language.	She studied English grammar carefully before the exam.
B1	vocabulary	noun	language	словарный запас	All the words a person knows in a language.	Reading widely is the best way to build your vocabulary.
B1	accent	noun	language	акцент	A way of pronouncing words that shows where someone is from.	He had a strong regional accent that people found charming.
B1	fluent	adjective	language	свободно владеющий языком	Able to use a language naturally and easily.	After two years living abroad she was fluent in the language.
B1	programme	noun	technology	программа	A set of coded instructions for a computer; a TV or radio show.	She wrote a simple programme to automate the data entry task.
B1	install	verb	technology	устанавливать	To put software onto a computer so it is ready to use.	He installed the new operating system on his laptop.
B1	browser	noun	technology	браузер	A program used to access and navigate the internet.	She opened a new browser tab to search for the train times.
B1	wireless	adjective	technology	беспроводной	Operating without cables using radio signals.	The wireless connection was fast enough to stream films without interruption.
B1	server	noun	technology	сервер	A central computer that provides data and services to other computers.	The website went down because the server was overloaded with traffic.
B1	file	noun	technology	файл	A collection of data stored as a single unit on a computer.	He sent the file as an email attachment.
B1	backup	noun	technology	резервная копия	A copy of data stored separately in case the original is lost.	She created a backup of all her files before updating the software.
B1	database	noun	technology	база данных	An organised collection of data stored electronically.	The hospital database stores patient records securely.
B1	social media	noun	technology	социальные сети	Websites and apps that allow people to share content and interact.	She uses social media to keep in touch with friends around the world.
B1	artificial intelligence	noun	technology	искусственный интеллект	Technology that enables computers to perform tasks that normally require human intelligence.	Artificial intelligence is being used to improve medical diagnosis.
B1	interface	noun	technology	интерфейс	The part of a computer program or device that a user interacts with.	The new interface was much easier to use than the old version.
B1	secure	adjective	technology	безопасный/защищённый	Protected from danger, damage, or unauthorised access.	Make sure you use a secure password for your online banking.
B1	cloud	noun	technology	облако (хранилище)	An internet-based system for storing and accessing data remotely.	She saved all her photos to the cloud so she would not lose them.
B1	physical	adjective	health	физический	Relating to the body rather than the mind.	Physical exercise is important for maintaining a healthy weight.
B1	insomnia	noun	health	бессонница	A condition that makes it difficult to fall or stay asleep.	She suffered from insomnia for months before seeking medical advice.
B1	recover	verb	health	выздоравливать	To return to good health after being ill.	She recovered from the surgery faster than the doctors expected.
B1	prevent	verb	health	предотвращать	To stop something bad from happening.	Exercise and a healthy diet can prevent many serious illnesses.
B1	cure	noun	health	лечение/средство	A medicine or treatment that successfully removes an illness.	Scientists are still searching for a cure for the common cold.
B1	operation	noun	health	операция	A medical procedure in which a surgeon cuts into the body.	He had an operation to repair the damaged cartilage in his knee.
B1	pregnant	adjective	health	беременная	Having a baby developing inside the body.	She was three months pregnant when she got the news.
B1	vaccine	noun	health	вакцина	A substance given to prevent a disease.	The vaccine was given to all children under the age of five.
B1	calcium	noun	health	кальций	A mineral needed to keep bones and teeth strong.	Dairy products are a good source of calcium.
B1	protein	noun	health	белок	A substance in food that is needed for growth and repair of the body.	Meat, fish, eggs, and beans are all good sources of protein.
B1	nutrition	noun	health	питание/питательность	The process of eating the right foods for health and growth.	Good nutrition is especially important for growing children.
B1	seminar	noun	education	семинар	A small group class at a university where a topic is discussed.	The professor led a seminar on climate change and its economic effects.
B1	professor	noun	education	профессор	A senior teacher at a university.	The professor gave a fascinating lecture on Roman history.
B1	scholarship	noun	education	стипендия	Money given to a student to help pay for their education.	She won a scholarship to study at the most prestigious university.
B1	textbook	noun	education	учебник	A book used in schools that contains information about a subject.	He read the textbook chapter twice before the lecture.
B1	assignment	noun	education	задание	A piece of work given to a student to do.	She stayed up late to finish the assignment before the morning deadline.
B1	semester	noun	education	семестр	One of the two main study periods in a school or university year.	He studied abroad for one semester in his second year.
B1	curriculum	noun	education	учебная программа	The subjects and content taught in a school or university.	The school introduced coding into its curriculum this year.
B1	certificate	noun	education	сертификат/свидетельство	An official document that proves a qualification has been achieved.	She received a certificate after completing the first aid course.
B1	revision	noun	education	повторение/подготовка к экзамену	The process of reading and studying notes to prepare for an exam.	He spent the whole weekend doing revision for his science exam.
B1	dropout	noun	education	отчисленный студент	A person who leaves school or university before finishing their course.	The programme is designed to help potential dropouts stay in education.
B1	academic	adjective	education	академический	Relating to education and studying, especially at university level.	She had an outstanding academic record throughout her university years.
B1	qualify	verb	education	получать квалификацию	To successfully complete the training needed for a job or activity.	He qualified as a doctor after six years of study.
B1	partner	noun	relationships	партнёр	The person you are in a romantic relationship with.	She introduced her partner to her family for the first time.
B1	affection	noun	relationships	привязанность	A gentle feeling of fondness and caring for someone.	She showed great affection for her younger sister.
B1	loyalty	noun	relationships	верность/лояльность	Being faithful and devoted to someone.	His loyalty to his friends was something everyone admired.
B1	commitment	noun	relationships	преданность/обязательство	The willingness to give your time and energy to something.	Their commitment to each other was the foundation of a long marriage.
B1	bond	noun	relationships	связь/узы	A close connection between two or more people.	The bond between the brothers grew stronger during difficult times.
B1	separation	noun	relationships	разлука/расставание	Being apart from someone you care about.	The long separation made their reunion even more emotional.
B1	communicate	verb	relationships	общаться	To share information or feelings with someone.	It's important to communicate openly and honestly with your partner.
B1	appreciate	verb	relationships	ценить/быть благодарным	To recognise the good qualities of someone or something.	She appreciated all the effort he put into planning the surprise.
B1	companion	noun	relationships	компаньон/товарищ	A person you spend time with and feel comfortable around.	He was her loyal companion throughout the difficult months of treatment.
B1	rely	verb	relationships	полагаться	To trust or depend on someone for support.	She knew she could rely on her friend to keep a secret.
B1	quarrel	noun	relationships	ссора	A short angry argument between people who know each other.	They had a quarrel about whose turn it was to cook dinner.
B1	distant	adjective	relationships	отчуждённый	Not emotionally close; cold in manner.	He was distant and difficult to talk to after the argument.
B1	break up	verb	relationships	расставаться	To end a romantic relationship.	They broke up after two years because they wanted different things.
B1	make up	verb	relationships	мириться	To end a quarrel and become friendly again.	They argued but made up after a long honest conversation.
B1	rescue	verb	environment	спасать	To save someone or something from a dangerous situation.	Firefighters rescued the family from the burning building.
B1	pollute	verb	environment	загрязнять	To contaminate the air, water, or land with harmful substances.	The factory had been polluting the nearby river for years.
B1	reforestation	noun	environment	лесовосстановление	The process of replanting trees in areas where forests were cleared.	Reforestation projects help to restore natural habitats for wildlife.
B1	carbon dioxide	noun	environment	углекислый газ	A colourless gas produced by burning fuel and absorbed by plants.	Carbon dioxide is the main greenhouse gas responsible for global warming.
B1	air quality	noun	environment	качество воздуха	A measure of how clean or polluted the air is.	Poor air quality in urban areas causes serious health problems.
B1	global warming	noun	environment	глобальное потепление	A gradual increase in the temperature of the Earth's atmosphere.	Global warming is causing ice at the poles to melt rapidly.
B1	overpopulation	noun	environment	перенаселение	A situation where an area has more people than it can support.	Overpopulation in cities causes pressure on housing and transport systems.
B1	extinct	adjective	environment	вымерший	No longer in existence; having died out completely.	The dodo became extinct in the seventeenth century.
B1	compost	noun	environment	компост	Decayed organic matter used to enrich soil for growing plants.	She makes compost from vegetable peelings to feed her garden plants.
B1	nuclear	adjective	environment	ядерный	Relating to atomic energy or nuclear weapons.	The country has several nuclear power stations.
B1	fossil fuel	noun	environment	ископаемое топливо	Coal, oil, or gas formed from ancient plant and animal remains.	Burning fossil fuels is the main cause of greenhouse gas emissions.
B1	solar	adjective	environment	солнечный (о энергии)	Using energy from the sun.	Solar panels on the roof produce most of the electricity for the house.
B1	wind turbine	noun	environment	ветряная турбина	A machine that uses wind energy to produce electricity.	The wind turbines on the hill generate power for the local villages.
B1	consumption	noun	environment	потребление	The use of resources or goods.	Reducing energy consumption is one way to fight climate change.
B1	decrease	verb	economy	уменьшаться	To become smaller in amount, size, or degree.	The number of unemployed workers decreased significantly last year.
B1	supply	noun	economy	предложение	The amount of a good available for sale.	A shortage in the supply of wheat caused bread prices to rise.
B1	demand	noun	economy	спрос	The desire of consumers to buy a product or service.	Demand for electric cars has grown rapidly in recent years.
B1	income	noun	economy	доход	Money received as payment for work or from investments.	Her income rose after she accepted the new position.
B1	budget	noun	economy	бюджет	A plan for how money will be spent over a period of time.	The government presented its annual budget to parliament.
B1	financial	adjective	economy	финансовый	Relating to money and how it is managed.	The company is in serious financial difficulty and may close.
B1	loan	noun	economy	заём/кредит	An amount of money lent to someone that must be paid back.	He took out a bank loan to start his business.
B1	interest	noun	economy	процентная ставка	The extra money paid on a loan or earned on savings.	The interest rate on her mortgage went up by half a percent.
B1	austerity	noun	economy	жёсткая экономия	Government policies that reduce spending to manage debt.	Years of austerity led to cuts in public services across the country.
B1	subsidy	noun	economy	субсидия	Money paid by the government to support an industry or reduce prices.	The government provides subsidies to farmers to keep food prices low.
B1	editor	noun	media	редактор	A person who prepares written content for publication.	The editor asked her to cut the article by three hundred words.
B1	documentary	noun	media	документальный фильм	A film or TV programme that gives factual information about a real topic.	She watched a documentary about ocean pollution and found it deeply moving.
B1	advertisement	noun	media	реклама	A notice or film to persuade people to buy a product.	The advertisement was funny enough to be shared millions of times online.
B1	bulletin	noun	media	бюллетень/сводка новостей	A short news broadcast or printed report about a specific topic.	The radio bulletin reported on the latest developments in the crisis.
B1	rumour	noun	media	слух	Information that may not be true and is passed from person to person.	A rumour spread through the office that the company was going to close.
B1	source	noun	media	источник	A person or document that provides information.	The journalist refused to reveal the identity of her source.
B1	column	noun	media	колонка (в газете)	A regular section of a newspaper written by the same journalist each time.	She writes a weekly column about cooking for the Sunday newspaper.
B1	caption	noun	media	подпись (под фото)	A short piece of text printed beneath a picture to explain it.	The caption under the photo gave the date and location of the event.
B1	reporter	noun	media	репортёр	A journalist who investigates and reports on news stories.	The reporter interviewed eyewitnesses at the scene of the accident.
B1	viewer	noun	media	зритель (телевизионный)	A person who watches a television programme.	The documentary attracted millions of viewers on its first broadcast.
B1	headline	noun	media	заголовок	The title at the top of a newspaper article.	The scandal dominated the headlines for an entire week.
B1	printing	noun	media	печать/тиражирование	The process of producing text or images on paper using a machine.	The printing of the newspaper happens every night at midnight.
B1	episode	noun	media	эпизод/серия	One programme in a series of television or radio programmes.	She watched the final episode of the series with her family.
B1	podcast	noun	media	подкаст	A digital audio programme available for download or streaming.	He listens to a news podcast on his way to work every morning.
B1	presenter	noun	media	ведущий (телевидения/радио)	A person who introduces and presents a television or radio programme.	The presenter welcomed the guests and began the interview.
B1	myth	noun	history	миф	A traditional story that explains beliefs or events.	The myth of Prometheus tells the story of how fire was given to humans.
B1	kingdom	noun	history	королевство	A country ruled by a king or queen.	The ancient kingdom extended across much of the region.
B1	civilisation	noun	history	цивилизация	A society that is well organised with culture and technology.	The ancient Egyptian civilisation built magnificent structures.
B1	colony	noun	history	колония	A country or area that is under the control of another country.	The island was a British colony for over a hundred years.
B1	war	noun	history	война	An armed conflict between countries or groups.	The war lasted four years and caused enormous destruction.
B1	treaty	noun	history	договор	A formal agreement between countries.	The two countries signed a peace treaty to end the conflict.
B1	dynasty	noun	history	династия	A series of rulers from the same family.	The dynasty ruled the empire for nearly three hundred years.
B1	archaeology	noun	history	археология	The study of ancient people through their remains and artefacts.	She studied archaeology at university and worked on excavations in Greece.
B1	monument	noun	history	памятник/монумент	A building or statue that honours a person or historical event.	The monument was built to remember the soldiers who died in the war.
B1	conquer	verb	history	завоёвывать	To take control of a country or people by force.	The Roman army conquered much of Europe over several centuries.
B1	invasion	noun	history	вторжение	The entry into a country by force with an army.	The invasion was repelled by the defending forces.
B1	legend	noun	history	легенда	A story from the past that may be based on fact but is not verified.	The legend of King Arthur has been told for many centuries.
B1	ancestor	noun	history	предок	A person from whom you are descended, especially in the distant past.	She researched her family history and found ancestors from many countries.
B1	ruins	noun	history	руины	The remains of a building that has been destroyed over time.	Tourists visit the ruins of the ancient city every summer.
B1	era	noun	history	эпоха	A long period of time defined by particular events or characteristics.	The industrial era transformed the economy of many nations.
B1	opera	noun	arts	опера	A dramatic work in which the words are sung rather than spoken.	She attended her first opera and was moved by the beauty of the music.
B1	museum	noun	arts	музей	A building where objects of cultural or historical interest are kept.	The museum has a large collection of ancient Egyptian artefacts.
B1	gallery	noun	arts	галерея	A room or building where works of art are shown.	The gallery opened an exhibition of contemporary photography.
B1	portrait	noun	arts	портрет	A painting, drawing, or photograph of a person.	The artist painted a portrait of the queen that now hangs in the palace.
B1	sculpture	noun	arts	скульптура	A work of art made by shaping a solid material.	The sculpture in the town square was created by a local artist.
B1	spectator	noun	arts	зритель/болельщик	A person who watches an event, especially a sporting or artistic one.	Spectators lined the street to watch the parade pass by.
B1	director	noun	arts	режиссёр	A person who controls the making of a film or theatrical production.	The director spent two years making the documentary about endangered wildlife.
B1	composer	noun	arts	композитор	A person who writes music.	The composer wrote the symphony over a period of five years.
B1	critic	noun	arts	критик	A person who gives professional opinions about art, music, or literature.	The film received mixed reviews from critics but was loved by audiences.
B1	plot	noun	arts	сюжет	The series of events in a novel or film.	The plot was so complex that she had to watch the film twice.
B1	poem	noun	arts	стихотворение	A piece of writing that uses rhythm and sometimes rhyme.	She wrote a poem for her friend's birthday.
B1	author	noun	arts	автор	A person who writes books or other texts.	The author signed copies of her new novel at the bookshop.
B1	stage	noun	arts	сцена	The raised platform in a theatre where performers act.	She walked onto the stage and the audience fell silent.
B1	analyze	verb	science_b1	анализировать	To examine something in detail to understand it better.	The scientists analyzed the data from thousands of samples.
B1	observe	verb	science_b1	наблюдать	To watch something carefully over a period of time.	The students observed the reaction in the test tube closely.
B1	element	noun	science_b1	элемент	A basic substance that cannot be broken down into simpler substances.	Gold is a chemical element found naturally in rock formations.
B1	energy	noun	science_b1	энергия	The ability to do work; power from fuel or other sources.	The experiment measured how much energy was released by the reaction.
B1	solution	noun	science_b1	раствор	A liquid mixture in which one substance is dissolved in another.	The solution turned blue when the indicator was added to the acid.
B1	reaction	noun	science_b1	реакция	A chemical change that occurs when substances interact.	The chemical reaction produced a gas and a small amount of heat.
B1	oxygen	noun	science_b1	кислород	A gas that is essential for breathing and burning.	Plants release oxygen during photosynthesis, which humans and animals need to breathe.
B1	atom	noun	science_b1	атом	The smallest particle of an element that can exist.	Each atom contains a nucleus surrounded by electrons.
B1	acid	noun	science_b1	кислота	A chemical substance with a sour taste that reacts with metals and bases.	The acid in vinegar gives it its sharp, sour flavour.
B1	mineral	noun	science_b1	минерал	A naturally occurring solid substance with a definite chemical composition.	Calcium is an important mineral that helps keep bones strong.
B1	bacteria	noun	science_b1	бактерии	Microscopic single-celled organisms found everywhere in nature.	Some bacteria are harmful to humans while others are essential for digestion.
B1	measurement	noun	science_b1	измерение	The act of finding the size or amount of something.	Accurate measurement is essential when carrying out scientific experiments.
B1	compound	noun	science_b1	соединение (химическое)	A substance formed from two or more elements chemically bonded together.	Water is a compound made of hydrogen and oxygen atoms.
B1	biology	noun	science_b1	биология	The scientific study of living organisms.	She chose biology as her main subject at secondary school.
B1	chemistry	noun	science_b1	химия	The scientific study of substances and how they react.	His chemistry teacher inspired him to study pharmacy at university.
B1	physics	noun	science_b1	физика	The scientific study of energy, force, and matter.	She found physics difficult at first but grew to love it.
B1	priority	noun	daily_life	приоритет	Something that is more important than other things.	Getting enough sleep should be a priority when you are studying hard.
B1	leisure	noun	daily_life	досуг	Time when you are free from work and can do what you enjoy.	She uses her leisure time to paint and read.
B1	commute	verb	daily_life	добираться на работу	To travel regularly between home and work.	He commutes by train for an hour every morning.
B1	cope	verb	daily_life	справляться	To deal with a difficult situation successfully.	She found it hard to cope with all the changes at once.
B1	afford	verb	daily_life	позволять себе	To have enough time or money for something.	He couldn't afford to take a holiday this year.
B1	economise	verb	daily_life	экономить	To reduce spending by being more careful with money.	They had to economise after losing one income when the baby arrived.
B1	chore	noun	daily_life	домашнее задание/бытовое дело	A boring but necessary task done regularly at home.	Washing up is the chore she dislikes the most.
B1	errand	noun	daily_life	поручение	A short trip to do a practical task such as buying something.	She ran several errands on her way home from the office.
B1	rush	verb	daily_life	торопиться	To move quickly or hurry.	She was late and had to rush to catch the train.
B1	juggle	verb	daily_life	совмещать (несколько дел)	To try to do several different activities at the same time.	She had to juggle childcare, work, and study all at once.
B1	lifestyle	noun	daily_life	образ жизни	The way a person lives, including their habits and activities.	Moving to the countryside changed her lifestyle completely.
B1	obligation	noun	daily_life	обязательство	Something you must do because it is a duty or responsibility.	She felt a strong obligation to help her elderly neighbour with the shopping.
B1	voluntary	adjective	daily_life	добровольный	Done without being paid or forced.	She does voluntary work at a local animal shelter every Sunday.
B1	hectic	adjective	daily_life	суматошный/напряжённый	Full of frantic activity; very busy.	Her schedule was so hectic that she barely had time to eat lunch.
B1	self-sufficient	adjective	daily_life	самодостаточный	Able to provide for your own needs without help from others.	Living off the land made her entirely self-sufficient for six months.

B1	orchestra	noun	arts	оркестр	A large group of musicians who play different instruments together.	The orchestra performed a symphony by Beethoven.
B1	rhythm	noun	arts	ритм	A regular pattern of sounds or movements in music or poetry.	The dancers moved in perfect rhythm to the music.
B1	carbon	noun	environment	углерод	A chemical element found in all living things and fossil fuels.	Burning fossil fuels releases carbon into the atmosphere.
B1	surgery	noun	health	операция	A medical operation where a doctor cuts into the body to repair it.	He needed surgery after breaking his leg in three places.
B1	discipline	noun	personal_development	дисциплина	The ability to control your behaviour and do what is needed.	Regular discipline in studying helped her pass all her exams.
B1	confidence	noun	personal_development	уверенность	The feeling that you are good at something and can succeed.	Public speaking helped him build confidence in his abilities.
B1	diploma	noun	education	диплом	An official document showing you have completed a course.	He framed his diploma and hung it on the office wall.
B1	subscribe	verb	media	подписаться	To pay regularly to receive a service or publication.	She subscribed to a streaming service to watch films online.
B1	algorithm	noun	technology	алгоритм	A set of rules for solving a problem, especially in computing.	The search engine uses a complex algorithm to rank results.
B1	currency exchange	noun	travel	обмен валюты	The process of changing money from one currency to another.	He found a currency exchange office at the airport.
B1	predator	noun	nature	хищник	An animal that hunts other animals for food.	The fox is a predator that feeds on smaller animals.
B1	nostalgia	noun	emotions	ностальгия	A feeling of sadness mixed with happiness when you think about the past.	Looking at old photos filled her with nostalgia for her childhood.
B1	recession	noun	economy	рецессия	a period of reduced economic activity	The country fell into recession after the crisis.
B1	surplus	noun	economy	профицит	an amount greater than what is needed	The country had a trade surplus last year.
B1	deficit	noun	economy	дефицит	when spending is greater than income	The government needs to reduce the budget deficit.
B1	prosperity	noun	economy	процветание	the condition of being financially successful	The region enjoyed a period of great prosperity.
B1	contagious	adjective	health	заразный	able to spread from one person to another	Flu is highly contagious in winter.
B1	overdose	noun	health	передозировка	taking too much of a drug at one time	An overdose of painkillers can be dangerous.
B1	prescribe	verb	health	назначать лечение	to say what medicine a patient should take	The doctor prescribed antibiotics for the infection.
B1	reign	noun	history	царствование	the period when a king or queen rules	The reign of Queen Victoria lasted 63 years.
B1	republic	noun	history	республика	a country governed by elected representatives	France became a republic after the revolution.
B1	medieval	adjective	history	средневековый	relating to the Middle Ages	The medieval castle stands on a hill.
B1	wilderness	noun	environment	дикая природа	a large natural area that humans have not changed	The national park protects areas of wilderness.
B1	estuary	noun	environment	эстуарий	the wide part of a river where it meets the sea	Many birds feed in the estuary.
B1	groundwater	noun	environment	грунтовые воды	water stored under the ground in rocks or soil	Farming chemicals can contaminate groundwater.
B1	burrow	noun	nature	нора	a hole in the ground made by an animal for shelter	Rabbits live in burrows underground.
B1	tide	noun	nature	прилив	the regular rise and fall of sea levels	The tide comes in twice a day.
B1	persistence	noun	personal_development	настойчивость	continuing to do something despite difficulty	Success requires persistence and hard work.
B1	self-discipline	noun	personal_development	самодисциплина	the ability to control your behaviour and actions	Self-discipline is essential for achieving goals.
B1	internship	noun	education	стажировка	a period of work experience at a company	She completed a summer internship at a law firm.
B1	placement	noun	education	практика	a period working for an organisation as part of your studies	He did a year's placement in Germany.
B1	streaming	noun	media	стриминг	the process of watching video or listening to audio online	Streaming services have replaced DVDs.
B1	rehearse	verb	arts	репетировать	to practise a performance before showing it to an audience	The actors rehearsed for weeks before opening night.
B1	choreography	noun	arts	хореография	the arrangement of steps and movements in a dance	The choreography of the ballet was stunning.
B1	theorem	noun	science_b1	теорема	a statement in mathematics that has been proved true	Students learn to prove geometric theorems.
B1	specimen	noun	science_b1	образец	an example or sample used for examination	The scientist studied a specimen under the microscope.
B1	legislature	noun	society	законодательный орган	the group of people who make laws for a country	The legislature voted on the new bill.
B1	encryption	noun	technology	шифрование	the process of converting information to a coded form	Encryption protects your personal data online.
B1	pension	noun	work_career	пенсия	a regular payment made to someone who has retired from work	She contributes to her pension every month.
B1	vacancy	noun	work_career	вакансия	an available job position that needs to be filled	There is a vacancy for a sales manager.
B1	transit	noun	travel	транзит	the process of travelling through a place on the way to another	Passengers in transit must wait in the departure lounge.
B1	gross	adjective	business	валовой	total before any reductions such as tax or costs	The company reported a gross profit of one million.
B1	ailment	noun	health	недомогание	a minor illness or health problem	He visited the doctor for a common ailment.
B1	intimacy	noun	relationships	близость	a close personal relationship or feeling of being near to someone	Friendships develop through shared intimacy and trust.
B1	monetary	adjective	economy	денежный	relating to money or the currency of a country	The government adopted a tight monetary policy.
B1	portal	noun	media	портал	a website that acts as a gateway to other sites or information	The school has an online portal for students.
B1	chronicle	noun	history	хроника	a detailed written record of historical events in order	The monk wrote a chronicle of the kingdom.
